22.8798,22.8798,
9.76127,9.76127,
9.14216,9.14216,
11.3583,11.3583,
14.9228,14.9228,
10.0122,10.0122,
9.80928,9.80928,
13.7116,13.7116,
10.8139,10.8139,
8.627,8.627,
8.97823,8.97823,
8.08005,8.08005,
5.20949,5.20949,
8.19267,8.19267,
7.92986,7.92986,
7.49049,7.49049,
17.6454,17.6454,
13.4688,13.4688,
19.825,19.825,
17.0701,17.0701,
13.2473,13.2473,
17.6325,17.6325,
12.0997,12.0997,
14.6413,14.6413,
12.5057,12.5057,
13.905,13.905,
7.95179,7.95179,
15.6884,15.6884,
14.2939,14.2939,
8.29044,8.29044,
16.1558,16.1558,
8.60675,8.60675,
14.7035,14.7035,
14.533,14.533,
17.9745,17.9745,
12.0089,12.0089,
6.42799,6.42799,
12.9263,12.9263,
17.8331,17.8331,
14.791,14.791,
13.4212,13.4212,
13.3316,13.3316,
9.95474,9.95474,
16.9729,16.9729,
8.13734,8.13734,
9.25816,9.25816,
8.17829,8.17829,
15.2044,15.2044,
8.25275,8.25275,
18.0771,18.0771,
6.50728,6.50728,
9.4191,9.4191,
10.4078,10.4078,
16.5413,16.5413,
12.3525,12.3525,
15.751,15.751,
20.9727,20.9727,
19.6792,19.6792,
12.2616,12.2616,
15.0192,15.0192,
15.993,15.993,
7.88778,7.88778,
14.1162,14.1162,
13.1361,13.1361,
4.92225,4.92225,
10.8235,10.8235,
7.92986,7.92986,
7.45739,7.45739,
7.63167,7.63167,
14.0173,14.0173,
14.7186,14.7186,
6.03211,6.03211,
6.68902,6.68902,
9.90226,9.90226,
17.5205,17.5205,
5.98654,5.98654,
19.6792,19.6792,
16.1713,16.1713,
16.5761,16.5761,
28.8699,28.8699,
22.567,22.567,
14.5677,14.5677,
26.2965,26.2965,
19.1041,19.1041,
14.4344,14.4344,
20.6073,20.6073,
14.4962,14.4962,
17.8038,17.8038,
29.2247,29.2247,
22.147,22.147,
15.6884,15.6884,
7.7944,7.7944,
8.66117,8.66117,
7.4913,7.4913,
3.69075,3.69075,
8.81404,8.81404,
8.4293,8.4293,
8.95097,8.95097,
16.789,16.789,
11.1677,11.1677,
16.3606,16.3606,
15.4434,15.4434,
14.0076,14.0076,
5.02574,5.02574,
11.4333,11.4333,
9.90226,9.90226,
17.917,17.917,
10.8348,10.8348,
14.8513,14.8513,
16.3567,16.3567,
19.9495,19.9495,
19.0791,19.0791,
22.636,22.636,
